gene_id	gene_name	SAMN36978213_MG	SAMN36978214_MG	SAMN36978215_MG	SAMN36978216_A1G	SAMN36978217_A1G	SAMN36978218_A1G	SAMN36978219_GC	SAMN36978220_GC	SAMN36978221_GC
ENSMUSG00000089754	Ear-ps7	0	0	0	0	0	0	0	0	0
ENSMUSG00000089755	0610012D04Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089756	Gm8898	1.679174	1.483806	1.146095	1.783185	1.040172	2.577915	1.202552	1.173989	0.81034
ENSMUSG00000089757	Gm16334	0	0	0	0	0	0	0	0	0
ENSMUSG00000089759	3632454L22Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089760	D030046N08Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089761	Vmn2r-ps111	0	0	0	0	0	0	0	0	0
ENSMUSG00000089762	Ier5l	0.398008	0.579585	0.659405	0.645122	0.21613	0.611897	0.128111	0.529996	0.40256
ENSMUSG00000089763	Gm2635	0	0	0	0	0	0	0	0	0
ENSMUSG00000089764	Gm16580	0	0	0	0.212291	0	0.156769	0	0	0
ENSMUSG00000089766	Gm16538	0	0	0	0	0.689571	0	0	0	0
ENSMUSG00000089767	4930556I23Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089768	Tmsb15b1	1.114652	0.728571	0.90922	0.898703	1.106408	1.735853	0	2.026397	1.792095
ENSMUSG00000089769	Gm16574	0.40969	0.132165	0	0.110694	0	0	0	0.106201	0
ENSMUSG00000089771	Gm16311	0	0	0	0	0	0	0	0	0
ENSMUSG00000089773	Skint1	0	0	0	0	0	0	0	0	0
ENSMUSG00000089774	Slc5a3	0.898801	1.455423	1.92075	2.883361	1.266225	2.334409	1.639733	2.093384	1.09739
ENSMUSG00000089775	Gm16270	0	0	0	0	0	0	0	0	0
ENSMUSG00000089776	Gm15684	0	0	0	0	0	0	0	0	0
ENSMUSG00000089779	Gm15641	0	0	0	0	0	0	0	0	0
ENSMUSG00000089780	Gm16306	0	0	0	0	0	0	0	0	0
ENSMUSG00000089781	Gm15756	0	0.154002	0.192713	0	0	0	0.353127	0	0
ENSMUSG00000089782	Gm3531	0	0	0	0	0	0	0	0.246589	0
ENSMUSG00000089783	Gm454	0	0	0	0	0.133891	0	0	0	0
ENSMUSG00000089785	Slc25a5-ps	0.181371	0	0	0.09794	0	0.329582	0	0	0.095717
ENSMUSG00000089787	Gm15825	0	0	0	0	0	0	0	0	0
ENSMUSG00000089788	Gm16586	10.458019	7.83234	11.289109	6.358175	5.439408	9.743729	8.281687	7.360759	7.720361
ENSMUSG00000089789	Rdh1	0.067492	0.09364	0.023035	0	0	0	0	0	0
ENSMUSG00000089790	Gm16588	0	0	0	0	0	0	0	0	0
ENSMUSG00000089791	Gm3555	0	0	0	0	0	0	0	0	0
ENSMUSG00000089792	Gm16571	0	0	0	0	0	0	0	0	0
ENSMUSG00000089793	Gm16112	0	0	0	0	0	0	0	0	0
ENSMUSG00000089794	Gm16337	0	0	0	0	0	0	0	0	0
ENSMUSG00000089795	Hmgb3-ps	0	0	0	0	0	0	0	0	0
ENSMUSG00000089796	Gm16575	0.075948	0	0	0	0	0	0	0	0
ENSMUSG00000089797	Gm16118	0	0	0	0.388546	0.774653	0	0	0	0.12766
ENSMUSG00000089798	1700028K03Rik	0.674642	0	0	0	0.029094	0.060849	0	0	0
ENSMUSG00000089800	Rps19-ps10	0	0	0	0	0	0	0	0	0
ENSMUSG00000089802	Gm16107	0	0	0	0	0	0	0	0	0
ENSMUSG00000089803	Gm10171	0	0	0	0	0	0	11.587302	0	0
ENSMUSG00000089804	Gm16136	0	0	0	0	0	0.072486	0	0	0
ENSMUSG00000089806	Gm16570	0	0	0	0	0	0	0	0	0
ENSMUSG00000089807	Gm16298	0	0	0	0	0	0	0	0	0
ENSMUSG00000089808	Gm7241	0	0	0	0	0	0	0	0	0
ENSMUSG00000089809	A930011G23Rik	0.035033	0.022616	0.028121	0	0.135024	0.021332	0.154925	0.053576	0
ENSMUSG00000089810	Gm16536	10.205108	8.316615	8.447179	8.944848	6.991873	7.134047	6.885698	6.451418	7.28752
ENSMUSG00000089811	Gm16138	0	0	0	0	0	0	0	0	0
ENSMUSG00000089812	Gm15867	0	0	0	0	0	0	0	0	0
ENSMUSG00000089814	Gm15310	0	0	0	0	0	0	0	0	0
ENSMUSG00000089815	Gm5083	0	0	0	0	0	0	0	0	0
ENSMUSG00000089816	Ear-ps8	0	0	0	0	0	0	0	0	0
ENSMUSG00000089817	Gm7162	0	0	0	0	0	0	0	0	0.141708
ENSMUSG00000089818	Gm15950	0	0	0	0	0	0	0	0	0
ENSMUSG00000089819	Gm15679	0	0	0	0	0	0	0	0	0
ENSMUSG00000089820	Gm15775	0	0	0	0	0	0	0	0	0
ENSMUSG00000089821	Efhd1os	0	3.029809	0	0.614215	0	0	0	0	0
ENSMUSG00000089822	Gm15759	0	0	0	0	0	0	0	0	0
ENSMUSG00000089824	Rbm12	6.075461	2.776479	4.652116	4.249513	2.217498	3.469831	1.502251	3.176821	1.356575
ENSMUSG00000089826	Gm16560	0	0	0	0	0	0	0	0	0
ENSMUSG00000089827	1700023H06Rik	0	0	0	0.075489	0	0	0	0.070269	0.218252
ENSMUSG00000089828	Gm16300	0	0	0	0	0	0	0	0	0
ENSMUSG00000089829	Gm16565	0.106267	0.102269	0.765775	0.780295	0.943479	0.481587	0	0	0.0565
ENSMUSG00000089830	Gm15749	0	0	0	0	0	0	0	0	0
ENSMUSG00000089831	Gm15508	0	0	0	0	0	0	0	0	0
ENSMUSG00000089832	Shkbp1	5.090501	3.322547	5.57181	4.148064	3.809471	4.158069	4.880687	3.965147	4.123034
ENSMUSG00000089833	Fhitos	0	0	0	0	0	0	0	0	0
ENSMUSG00000089834	Gm16303	0	0	0	0	0	0	0	0	0
ENSMUSG00000089835	Gm7097	0	0	0	0	0	0	0	0	0
ENSMUSG00000089836	Gm16290	0	0	0	0	0	0	0	0	0
ENSMUSG00000089837	Npcd	0	0	0.18409	0	0	0	0	0	0
ENSMUSG00000089838	Gm2962	0	0	0	0	0.734885	0	0	0	0
ENSMUSG00000089839	Rps19-ps11	0	0	0	0	0	0	0	0	0
ENSMUSG00000089840	Gm4491	0	0	0	0	0	0	0	0	0
ENSMUSG00000089842	Pitpnm2os2	0	0	0	0	0	0	0	0	0.024976
ENSMUSG00000089844	A530032D15Rik	0	0	0	0	0	0	0	0	0.10527
ENSMUSG00000089847	Timm10b	46.330683	62.914372	57.238716	55.779577	55.403053	68.292199	50.21726	53.897534	52.526028
ENSMUSG00000089849	Runx2os2	0	0	0	0	0	0	0	0	0
ENSMUSG00000089851	Gm16579	0	0	0	0	0	0	0	0	0
ENSMUSG00000089853	Gm15853	0	0	0	0	0.634776	0	0	0	0
ENSMUSG00000089854	Gm16133	0	0	0	0	0	0	0	0	0
ENSMUSG00000089855	Gm15662	0	0	0	0	0	0	0	0	0
ENSMUSG00000089857	Zfp882	1.300931	0.87458	1.951973	2.972006	2.23295	1.391425	2.425793	0.519512	0.458554
ENSMUSG00000089859	Gm13769	0	0	0	0	0	0	0	0	0
ENSMUSG00000089861	Gm16139	0	0	0	0	0	0	0	0	0
ENSMUSG00000089862	Umad1	10.624115	6.301407	9.679359	11.06669	10.396898	9.574068	10.15438	8.644385	7.598462
ENSMUSG00000089865	Dyx1c1Ccpg1	0.051043	0.072869	0.041634	0	0	0.125554	0	0	0
ENSMUSG00000089866	Gm15699	0	0	0	0	0	0	0	0	0
ENSMUSG00000089868	Gm16134	0	0	0	0	0	0	0	0	0
ENSMUSG00000089870	Gm15562	0	0	0	0	0	0	0	0	0
ENSMUSG00000089871	Speer4cos	0	0	0	0	0	0	0	0	0
ENSMUSG00000089872	Rps6kc1	2.633392	3.061785	2.927923	3.423469	3.92137	3.183575	4.725191	3.067508	1.919804
ENSMUSG00000089873	Mup13	8.718283	6.570071	3.958155	8.901016	7.405364	5.700343	16.395097	14.596716	16.244635
ENSMUSG00000089874	9230117E06Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089875	Etohd2	2.053013	0.908578	0.889639	0.623514	1.009307	0.842894	0.877152	1.275595	1.238666
ENSMUSG00000089876	Tmem102	8.240992	9.211387	7.968712	6.132089	6.770782	9.298142	8.047131	5.41938	6.497004
ENSMUSG00000089877	Gm16102	0	0	0	0	0	0	0	0	0
ENSMUSG00000089879	4930448H16Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089881	Gm16280	0	0	0	0	0	0	0	0	0.310285
ENSMUSG00000089883	Gm3355	0	0	0	0	0	0	0	0	0.474829
ENSMUSG00000089884	Gm13747	0	0	0	0	0	0	0	0	0
ENSMUSG00000089885	Gm16296	0	0	0	0	0	0	0	0	0
ENSMUSG00000089886	Gm16184	0	0	0	0	0	0	0	0	0
ENSMUSG00000089887	4930428N03Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089888	Gm16547	0	0	0	0	0	0	0	0	0
ENSMUSG00000089889	0610040B10Rik	1.891707	2.987702	0.588316	3.002574	3.00359	2.109109	1.192746	3.023606	0.831002
ENSMUSG00000089890	Gm16055	0	0	0	0	0	0	0	0	0
ENSMUSG00000089891	Gm16561	0	0	0	0	0	0	0	0	0
ENSMUSG00000089892	Olfr1199	0	0	0	0	0	0	0	0	0
ENSMUSG00000089893	Gm9141	0	0	0	0	0	0	0	0	0
ENSMUSG00000089894	Gm15524	0	0	0	0	0	0	0	0	0
ENSMUSG00000089898	Gm14199	0	0	0	0	0	0	0	0	0
ENSMUSG00000089900	Tbc1d22bos	0	0	0	0	0	0	0	0	0
ENSMUSG00000089901	Gm8113	0.087616	0.113218	0.07026	0.165802	0.028252	0.026659	0	0	0.022791
ENSMUSG00000089902	Gm13625	1.378648	0	0	0	0	0.284617	0	0.473936	0.244735
ENSMUSG00000089904	Gm15664	0	0	0	0	0	0	0	0	0
ENSMUSG00000089905	Gm16563	0	0	0	0	0	0	0	0	0
ENSMUSG00000089906	Gm6428	0	0	0	0	0	0	0	0	0
ENSMUSG00000089907	Gm16169	0	0	0	0	0	0	0	0	0
ENSMUSG00000089908	Gm16558	0	0	0	0	0	0	0.289699	0	0.206169
ENSMUSG00000089909	Gm16164	0	0	0	0	0	0	0	0	0
ENSMUSG00000089910	Gm16113	0	0	0	0	0	0	0	0	0
ENSMUSG00000089911	Hiat1	15.333636	19.986865	21.621063	17.888087	16.136084	15.110556	17.656862	13.865728	13.792898
ENSMUSG00000089914	4930486I03Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089916	Gm16160	0	0	0	0	0	0	0	0	0
ENSMUSG00000089917	Uckl1	17.709434	10.766954	17.237311	14.378403	15.155493	24.863002	14.911232	16.373135	15.753959
ENSMUSG00000089922	3110039M20Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089924	Gm15689	0	0	0	0	0	0	0	0	0
ENSMUSG00000089926	Gm15734	0	0	0	0	0	0	0	0	0
ENSMUSG00000089927	Gm16539	0	0	0	0	0	0	0	0	0
ENSMUSG00000089929	Bcl2a1b	1.725271	0.744456	0.771274	1.129318	0.987044	1.054763	0	0.680654	0.600899
ENSMUSG00000089931	Gm8459	0.203796	0	0	0	0	0.123354	0	0	0
ENSMUSG00000089932	Gm16114	0	0	0	0	0	0	0	0	0
ENSMUSG00000089933	Gm16101	0	0	0	0	0	0	0	0	0
ENSMUSG00000089934	4930473D10Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089935	Gm16343	0	0	0	0	1.693204	0	0	0	0
ENSMUSG00000089936	Gm16199	20.979696	24.90184	12.572718	27.447085	19.230574	26.539261	14.872893	21.892222	23.347854
ENSMUSG00000089937	Gm7281	0	0	0	0	0	0	0	0	0
ENSMUSG00000089938	Gm15744	0	0	0	0	0	0	0	0	0
ENSMUSG00000089940	Gm4117	0.004413	0	0.001773	0	0	0	0	0.004412	0.001135
ENSMUSG00000089941	Gm16168	0	0	0	0	0	0	0	0	0
ENSMUSG00000089942	Pira2	0.797694	0.675795	0.918279	1.617389	0.756242	1.010472	0.954989	0.792739	0.41671
ENSMUSG00000089943	Ugt1a5	31.898474	33.935236	43.31203	50.781979	74.078321	38.02835	77.976867	99.14697	79.097071
ENSMUSG00000089945	Pakap	0	0	0.059844	0.664774	0.076193	0.44179	0	0	0
ENSMUSG00000089947	Gm15509	0	0	0	0	0	0	0	0	0
ENSMUSG00000089948	Far2os1	0	0	0	0	0	0	0	0	0
ENSMUSG00000089949	Gm16137	0	0	0	0	0	0	0	0	0
ENSMUSG00000089950	Gm16215	0	0	0	0	0	0	0	0	0
ENSMUSG00000089951	Gm14435	5.034655	2.879403	2.603804	5.482026	4.502379	5.1836	0.922984	2.841758	2.548965
ENSMUSG00000089952	4933413C19Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089953	Rnf224	0	0	0	0	0	0	0	0	0
ENSMUSG00000089956	Gm16553	0	0	0	0	0	0	0	0	0
ENSMUSG00000089957	A830011K09Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089958	Gm16165	0	0	0	0	0	0	0	0	0
ENSMUSG00000089959	Gm16268	0	0	0	0	0	0	0	0	0
ENSMUSG00000089960	Ugt1a1	426.683626	435.184061	539.868025	427.065479	378.010196	498.116691	257.21746	230.646045	248.832269
ENSMUSG00000089961	Gm16567	10.809922	8.827809	11.810189	10.969875	3.910615	3.868341	13.186712	8.208171	32.147173
ENSMUSG00000089963	Rhox11-ps3	0	0	0	0	0	0	0	0	0
ENSMUSG00000089964	Gm16582	0	0	0	0	0	0	0	0	0
ENSMUSG00000089965	Gm16236	0	0	0	0	0	0	0	0	0
ENSMUSG00000089966	Gm16030	0	0	0	0	0	0	0	0	0
ENSMUSG00000089967	Gm16550	0	0	0	0	0	0	0	0	0
ENSMUSG00000089968	Nckap5los	0	0	0	0	0	0	0	0	0
ENSMUSG00000089972	Gm16318	0	0	0	0	0	0	0	0	0
ENSMUSG00000089973	Vmn1r190-ps	0	0	0	0	0	0	0	0	0
ENSMUSG00000089975	Gm7420	0	0	0	0	0	0	0	0	0
ENSMUSG00000089976	Gm2389	0	0	0	0	0	0	0	0	0
ENSMUSG00000089978	Gm16245	0	0	0	0	0	0	0	0	0
ENSMUSG00000089979	Gm15954	0	0.906543	0.377326	0	0.296451	0	0	0.245937	0
ENSMUSG00000089982	Gm7568	0	0	0	0	0	0	0	0	0
ENSMUSG00000089983	2010320O07Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089984	Fbxo24	0	0	0.057849	0.056459	0.033328	0	0	0.027242	0
ENSMUSG00000089987	Gpx2-ps1	0	0	0	0	0	0	0	0	0
ENSMUSG00000089988	Gm16238	0	0	0	0	0	0	0	0	0
ENSMUSG00000089989	Flt3l	4.886994	3.304976	2.286406	3.403334	4.08408	2.531915	2.377893	3.489064	2.388378
ENSMUSG00000089990	Gm15852	0	0	0	0	0	0	0	0	0
ENSMUSG00000089991	Gm16332	5.135355	4.470948	5.822805	3.322613	3.576647	3.788696	3.717004	2.453701	2.020445
ENSMUSG00000089992	G6pd2	0	0	0	0	0	0	0	0	0
ENSMUSG00000089993	Gm5822	0.18499	0.059444	0.07406	0.050017	0.059758	0	0	0	0.048802
ENSMUSG00000089994	Gm16239	0	0	0	0	0	0	0	0	0
ENSMUSG00000089995	Gm15716	0	0	0	0	0	0	0	0	0
ENSMUSG00000089996	Tmsb15b2	0.529178	0	0	0	0	0	0	0	0
ENSMUSG00000089997	1810020O05Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000089998	Phtf1os	0.060668	0.239979	0.146919	0.033712	0.078613	0	0.315355	0.045812	0.125439
ENSMUSG00000089999	Gm6485	0	0	0	0	0	0	0	0	0
ENSMUSG00000090000	Ier3ip1	25.979963	32.256287	16.058284	30.017709	25.346125	28.218386	24.888079	26.920705	19.868266
ENSMUSG00000090001	Gm9719	0	0	0	0	0	0	0	0	0
ENSMUSG00000090002	Gm16006	0.652205	0.421847	0.528101	0	0.842359	0.396177	0.484215	0.337725	0.697499
ENSMUSG00000090003	Gm15882	0	0	0	0	0	0	0	0	0
ENSMUSG00000090004	Gm16125	0	0	0	0	0	0	0	0	0
ENSMUSG00000090005	Gm16540	0	0	0.97794	0	0	0	0	0	0.321127
ENSMUSG00000090006	Gm16227	0	0	0	0	0	0	0	0	0
ENSMUSG00000090007	Rpl30-ps2	0	0	0	0	0	0	0	0	0
ENSMUSG00000090008	Gm16111	0	0	0	0	0	0	0	0	0
ENSMUSG00000090009	Gm16282	0	0	0	0	0	0	0	0	0
ENSMUSG00000090012	Gm16555	0	0	0	0	0	0	0	0	0
ENSMUSG00000090013	Gm6507	0	0	0	0	0	0	0	0	0
ENSMUSG00000090015	Gm15446	3.225157	2.354834	2.121853	2.556948	2.029283	2.484815	2.629733	1.811729	1.166973
ENSMUSG00000090016	Gm16578	0	0	0	0	0	0	0	0	0
ENSMUSG00000090017	Gm16213	0	0	0	0	0	0	0	0	0
ENSMUSG00000090018	Gm13741	0	0	0	0	0	0	0	0	0
ENSMUSG00000090019	Gimap1	1.510748	1.32807	1.292075	1.873639	1.945869	3.420305	0.788152	2.103678	0.912612
ENSMUSG00000090021	Gm6493	0.283025	0	0.511066	0.26581	0.226941	0.173272	0	0.035965	0.14753
ENSMUSG00000090023	Gm16302	0	0	0	0	0	0	0	0	0
ENSMUSG00000090024	Gm16350	0	0	0	0	0	0	0	0	0
ENSMUSG00000090026	Gm15996	0	0	0	0	0	0	0	0	0
ENSMUSG00000090027	Gm15740	0	0	0	0	0	0	0	0	0
ENSMUSG00000090030	A430072P03Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000090031	4732440D04Rik	2.217198	0.263612	2.740842	0.357591	0.316033	0.452399	2.647527	0.205911	0.259584
ENSMUSG00000090033	Gm16243	0	0	0	0	0	0	0	0	0
ENSMUSG00000090034	Gm15917	0	0	0	0	0	0	0	0	0
ENSMUSG00000090035	Galnt4	6.099303	4.633931	4.215648	6.150209	6.018638	5.061444	5.298874	4.752414	3.654967
ENSMUSG00000090036	Gm15900	0	0	0	0	0	0	0	0	0
ENSMUSG00000090038	Gm16573	60.509618	56.254088	56.182727	63.651824	65.194158	35.914166	56.898158	69.596613	61.158761
ENSMUSG00000090039	Gm15894	0	0	0	0	0	0	0	0	0
ENSMUSG00000090040	Gm16232	0	0	0	0	0	0	0	0	0
ENSMUSG00000090041	Gm16027	0	0	0	0	0	0	0	0	0
ENSMUSG00000090042	Gm8550	0	0	0	0	0	0	0	0	0
ENSMUSG00000090043	Gm16167	0	0	0	0	0	0	0	0	0
ENSMUSG00000090044	Gm16557	0	0	0	0	0	0	0	0	0
ENSMUSG00000090047	Gm16297	0	0	0	0	0	0	0	0	0
ENSMUSG00000090048	Runx2os3	0	0	0	0	0	0	0	0	0
ENSMUSG00000090050	Gm16339	0	0	0	0	0	0	0	0	0
ENSMUSG00000090051	Gm8194	0	0	0	0	0	0	0	0	0
ENSMUSG00000090053	Palm2	0.192171	0.493247	0	0	0	0	0	0.098695	0
ENSMUSG00000090054	Gm15629	0	0	0	0	0	0	0	0	0
ENSMUSG00000090057	Gm16333	0	0	0	0	0	0	0	0	0
ENSMUSG00000090059	Olfr1062	0	0	0	0	0	0	0	0	0
ENSMUSG00000090061	Nwd2	0.052132	0	0.020677	0.006953	0.024775	0.073676	0	0	0.112435
ENSMUSG00000090062	Galnt6os	0	0	0	0	0	0	0	0	0
ENSMUSG00000090063	Dlx6os1	0	0	0	0	0	0	0	0	0
ENSMUSG00000090066	1110002E22Rik	0	0	0.008933	0.006032	0	0	0	0	0.011787
ENSMUSG00000090067	Gm2976	0	0	0	0	0	0	0	0.203031	0
ENSMUSG00000090069	E430024P14Rik	0.332749	0	0.067127	0.215205	0.13474	0.051049	0	0.368202	0.065929
ENSMUSG00000090070	Gm16577	0	0	0	0	0	0	0	0	0
ENSMUSG00000090071	Cdk5r2	0	0	0	0	0	0	0	0	0
ENSMUSG00000090073	Gm13538	0	0	0	0	0	0	0	0	0
ENSMUSG00000090074	Gm6921	0	0	0	0	0.352859	0	0	0	0
ENSMUSG00000090075	Gm16251	0	0	0	0	0	0	0	0	0
ENSMUSG00000090077	Lime1	2.358451	3.941923	3.189432	5.396784	5.971074	4.412847	2.072802	4.837928	3.916675
ENSMUSG00000090078	Gm16147	0	0	0	0	0	0	0	0	0
ENSMUSG00000090079	Gm15849	0	0	0	0	0	0	0	0	0
ENSMUSG00000090080	Gm15872	0	0	0	0	0	0	0	0	0
ENSMUSG00000090081	Gm16587	0.69009	1.8958	0.97327	0.745232	1.001224	0.942163	0.382186	0.088248	0.364752
ENSMUSG00000090083	Rnf8	6.571243	9.591724	8.23742	8.479626	11.574685	8.273006	8.214964	6.443323	7.148848
ENSMUSG00000090084	Srpx	0.048675	0.068494	0.039089	0.106799	0.042247	0.059661	0.048005	0.219439	0.103425
ENSMUSG00000090086	AI480526	18.386098	21.954503	17.810274	17.233876	15.399946	20.230192	21.297692	11.91519	14.441407
ENSMUSG00000090087	Gm15939	0	0	0	0	0	0	0	0	0
ENSMUSG00000090088	Gm15934	0	0	0	0	0	0	0	0	0
ENSMUSG00000090089	Magea9-ps	0	0	0	0	0	0	0	0	0
ENSMUSG00000090090	Mup-ps16	2.378104	1.223272	1.154487	2.600998	2.241417	2.210417	3.140262	2.445854	3.229666
ENSMUSG00000090093	Gm14399	1.545949	2.727008	4.447975	3.586243	3.168244	4.782829	3.754376	2.798164	1.40224
ENSMUSG00000090095	Rpl29-ps1	0	0	0	0	0	0	0	0	0
ENSMUSG00000090097	Gm13757	0	0	0	0	0	0	0	0	0
ENSMUSG00000090098	Alms1-ps2	0	0.316943	0	0	0	0	0	0	0
ENSMUSG00000090099	Gm8837	0	0	0	0	0	0	0	0	0
ENSMUSG00000090100	Ttbk2	1.068289	1.725813	1.699325	1.2164	1.448827	0.820782	1.361253	0.611619	0.572839
ENSMUSG00000090101	Snhg9	0	0	0	2.587176	2.926298	0	0	0	0
ENSMUSG00000090102	Gm4985	0	0	0	0	0	0	0	0	0
ENSMUSG00000090103	Gm16094	0	0	0	0	0	0	0	0	0.319281
ENSMUSG00000090104	Slmapos2	0	0	0	0	0	0	0	0	0
ENSMUSG00000090105	Gm15890	0	0	0	0	0	0.13248	0	0	0
ENSMUSG00000090106	Gm15838	0	0	0	0	0	0	0	0	0
ENSMUSG00000090107	Gm11492	0	0	0	0	0	0	0	0	0
ENSMUSG00000090108	Gm15717	0	0	0	0.558018	0	0	2.377292	0	0
ENSMUSG00000090109	Ear-ps10	0	0	0	0	0	0	0	0	0
ENSMUSG00000090110	Mtcp1	7.689524	7.713312	4.879904	4.957239	7.419082	6.172115	3.114988	3.889126	4.96212
ENSMUSG00000090111	Gm16584	0	0	0	0	0	0	0	0	0
ENSMUSG00000090112	Shprh	4.59961	4.744008	4.253245	3.83916	2.360841	3.656385	4.549716	2.360135	2.082024
ENSMUSG00000090113	Nhlrc4	0	0	0	0	0	0	0	0	0
ENSMUSG00000090114	Gm3076	0	0	0	0	0	0	0	0	0
ENSMUSG00000090115	Usp49	1.162776	0.731077	1.198899	0.753969	1.643365	0.951204	1.621292	0.7087	0.377315
ENSMUSG00000090116	Gm15680	0	0	0	0	0	0	0	0	0
ENSMUSG00000090117	Gm16541	0.619984	0	0.461698	0.304955	0.735572	0	0	0.294257	0
ENSMUSG00000090118	Gm16163	0	0	0	0	0	0.073842	0	0	0
ENSMUSG00000090119	Gm8185	0	0	0	0	0	0	0	0	0
ENSMUSG00000090120	A730090N16Rik	0.284122	0.369442	0.459303	0	0	0	0	0	0
ENSMUSG00000090121	Abhd12b	0	0	0	0	0	0	0	0	0
ENSMUSG00000090122	Kcne1l	0.08056	0	0	0	0	0	0	0	0
ENSMUSG00000090124	Ugt1a7c	8.23606	8.142839	16.342505	10.920032	10.615342	9.957378	4.883639	4.80665	6.413554
ENSMUSG00000090125	Pou3f1	0	0	0	0	0	0	0	0.069472	0
ENSMUSG00000090126	4930519F09Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000090128	Gm16038	0	0	0	0	0	0	0	0	0
ENSMUSG00000090129	Olfr287	0	0	0	0	0	0	0	0	0
ENSMUSG00000090131	Gm16162	0	0	0	0	0	0	0	0	0
ENSMUSG00000090132	Cypt2	0	0	0	0	0	0	0	0	0
ENSMUSG00000090135	Gm15809	0	0	0	0	0	0	0	0	0
ENSMUSG00000090136	Gm10177	165.512549	204.767205	172.755227	224.417013	166.607371	190.200611	187.175682	231.807582	163.203553
ENSMUSG00000090137	Uba52	349.608913	282.528115	271.501684	301.284835	310.817187	337.403197	259.797259	281.790327	272.550304
ENSMUSG00000090138	Gm3687	0	0	0	0	0	0	0	0	0
ENSMUSG00000090141	Gm614	0	0	0	0	0	0	0	0	0
ENSMUSG00000090142	Gm15795	0	0.23691	0	0	0	0.224892	0	0	0
ENSMUSG00000090145	Ugt1a6b	79.41789	83.841881	103.767196	76.637133	69.41504	100.796923	66.928427	57.945563	52.9465
ENSMUSG00000090146	4930405H06Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000090147	Gm3329	0	0	0	0	0	0	0	0	0
ENSMUSG00000090150	Acad11	194.73332	175.089887	183.794551	168.305788	172.284392	228.438624	139.581887	123.657744	112.615822
ENSMUSG00000090151	Gm16043	0	0	0	0	0	0	0	0	0
ENSMUSG00000090152	Gm16285	0	0	0	0	0	0	0	0	0
ENSMUSG00000090157	Gm16534	0	0	0	0.088149	0	0	0	0	0
ENSMUSG00000090159	Gm8580	0	0	0	0	0	0	0	0	0
ENSMUSG00000090160	4930480K15Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000090162	Gm6808	0	0	0	0	0	0	0	0	0
ENSMUSG00000090163	Gm16231	0	0	0	0	0	0	0	0	0
ENSMUSG00000090164	BC035044	0.228875	0.029658	0.146869	0.099409	0.177354	0	0	0.046418	0.024038
ENSMUSG00000090165	Ugt1a10	1.791453	2.665893	3.098354	2.837196	2.965038	1.796671	1.0885	1.960934	3.64566
ENSMUSG00000090166	Ear10	0	0	0	0	0	0	0	0	0
ENSMUSG00000090168	D630014O11Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000090171	Ugt1a2	0.729069	0.156495	0.943007	0.129517	0.535609	0.633642	0.075451	0.297972	0.710684
ENSMUSG00000090173	Fbxw10	0	0.022453	0	0	0	0	0	0.01773	0
ENSMUSG00000090174	Gm10612	0	0	0.290262	0.038673	0	0.042823	0.104048	0	0
ENSMUSG00000090175	Ugt1a9	69.633184	70.592838	55.682834	96.083416	74.338564	115.543182	45.107779	51.305974	55.265668
ENSMUSG00000090176	Cd200r2	0	0	0	0	0	0	0	0	0
ENSMUSG00000090179	Gm16307	0	0	0	0	0	0	0	0	0
ENSMUSG00000090180	Ang-ps1	0	0	0	0	0	0	0	0	0
ENSMUSG00000090185	Gm15523	0	0	0	0	0.713247	0	0	0.857046	0
ENSMUSG00000090186	Gm7592	0	0	0	0	0.367659	0	0	0	0
ENSMUSG00000090188	Gm7418	0	0	0	0	0	0.221693	0	0	0
ENSMUSG00000090191	9230105E05Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000090192	Gm16556	0	0	0	0	0	0	0	0	0
ENSMUSG00000090193	Gm15995	0	0	0	0	0	0	0	0	0
ENSMUSG00000090194	Gm16161	0	0	0	0	0	0	0	0	0
ENSMUSG00000090197	Dnaja1-ps	0	0	0	0	0	0	0	0	0.14941
ENSMUSG00000090199	Gm16029	0	0	0	0	0	0	0	0	0
ENSMUSG00000090200	1700025N21Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000090202	4930503B20Rik	0	0	0	0	0	0	0	0	0
ENSMUSG00000090203	AU015336	0	0	0	0	0	0	0	0	0
